1930-03-01,22.54,0.953,Angola
1930-04-01,22.052,0.541,Angola
1930-05-01,20.195999999999998,0.7809999999999999,Angola
1930-06-01,18.018,0.468,Angola
1930-07-01,18.165,0.4270000000000001,Angola
1930-08-01,19.92,0.545,Angola
1930-09-01,22.011999999999997,0.473,Angola
1930-10-01,23.589,0.561,Angola
1930-11-01,23.808000000000003,0.58,Angola
1930-12-01,22.875999999999998,0.586,Angola
1931-01-01,22.997,0.4270000000000001,Angola
1931-02-01,23.581999999999997,0.978,Angola
1931-03-01,23.484,0.378,Angola
1931-04-01,22.45,0.7,Angola
1931-05-01,21.987,0.959,Angola
1931-06-01,19.004,0.693,Angola
1931-07-01,18.189,0.488,Angola
1931-08-01,20.377,0.578,Angola
1931-09-01,22.927,0.502,Angola
1931-10-01,23.730999999999998,0.516,Angola
1931-11-01,22.933000000000003,0.315,Angola
1931-12-01,22.987,0.539,Angola
1932-01-01,23.827,0.563,Angola
1932-02-01,22.669,0.639,Angola
1932-03-01,22.07,0.723,Angola
1932-04-01,22.05,0.6920000000000001,Angola
1932-05-01,20.368,0.384,Angola
1932-06-01,17.95,0.581,Angola
1932-07-01,17.227,0.377,Angola
1932-08-01,19.417,0.401,Angola
1932-09-01,22.24,0.48,Angola
1932-10-01,24.476999999999997,0.443,Angola
1932-11-01,24.331999999999997,0.836,Angola
1932-12-01,22.851000000000006,0.45,Angola
1933-01-01,22.758000000000003,0.439,Angola
1933-02-01,23.384,0.583,Angola
1933-03-01,23.792,0.6809999999999999,Angola
1933-04-01,22.691,0.408,Angola
1933-05-01,20.772,0.903,Angola
1933-06-01,19.242,0.636,Angola
1933-07-01,18.873,0.489,Angola
1933-08-01,19.949,0.604,Angola
1933-09-01,22.11,0.413,Angola
1933-10-01,23.467,0.585,Angola
1933-11-01,22.779,0.449,Angola
1933-12-01,22.204,0.769,Angola
1934-01-01,22.136,0.968,Angola
1934-02-01,22.539,0.768,Angola
1934-03-01,22.508000000000003,0.6890000000000001,Angola
1934-04-01,22.325,0.521,Angola
1934-05-01,21.893,0.7390000000000001,Angola
1934-06-01,20.098,0.623,Angola
1934-07-01,20.105,0.636,Angola
1934-08-01,20.991,0.917,Angola
1934-09-01,22.55,0.5479999999999999,Angola
1934-10-01,23.278,0.486,Angola
1934-11-01,22.775,0.504,Angola
1934-12-01,22.565,0.525,Angola
1935-01-01,22.49,0.611,Angola
1935-02-01,22.456,0.6729999999999999,Angola
1935-03-01,22.886999999999997,0.523,Angola
1935-04-01,22.141,0.485,Angola
1935-05-01,21.217,0.61,Angola
1935-06-01,18.615,0.596,Angola
1935-07-01,18.984,0.483,Angola
1935-08-01,19.304000000000002,0.841,Angola
